price	title	description	link	image_link	id	availability	product_type
26.00 UAH	Колбаса Алан Детская Вареная в/с	Колбаса алан детская вареная в/с	https://foodlogistic.com.ua/ru/kovbasa-alan-dityacha-varena-v-s-100gr/	https://foodlogistic.com.ua/content/images/2/390x390l80tl0/47510559670000.jpeg	1234860	in stock	Каталог
86.40 UAH	Колбаса Fit Food Рулет Вегетарианская Нарезная 100г	Колбаса fit food рулет вегетарианская нарезная 100г	https://foodlogistic.com.ua/ru/kovbasa-fit-food-rulet-vegetarianska-narizna-100g/	https://foodlogistic.com.ua/content/images/3/350x350l80tl0/16503989262137.jpeg	1234864	in stock	Каталог
86.40 UAH	Колбаса Fit Food Вегетарианская Нарезная 100г	Колбаса fit food вегетарианская нарезная 100г	https://foodlogistic.com.ua/ru/kovbasa-fit-food-vegetarianska-narizna-100g/	https://foodlogistic.com.ua/content/images/4/390x390l80tl0/87449121731004.jpeg	1234865	in stock	Каталог
86.40 UAH	Колбаса Fit Food Салями Вегетарианская Нарезная 100г	Колбаса fit food салями вегетарианская нарезная 100г	https://foodlogistic.com.ua/ru/kovbasa-fit-food-salyami-vegetarianska-narizna-100g/	https://foodlogistic.com.ua/content/images/5/350x350l80tl0/65762676311425.jpeg	1234866	in stock	Каталог
128.70 UAH	Колбаса Simonini Мортаделла Болонья 250Г	Колбаса simonini мортаделла болонья 250Г	https://foodlogistic.com.ua/ru/kovbasa-simonini-mortadello-bolonya.-250g/	https://foodlogistic.com.ua/content/images/6/350x350l80tl0/98857056706577.jpeg	1234867	in stock	Каталог
214.20 UAH	Колбаса Алан Брауншвейская Сырокопченая в/с	Колбаса алан брауншвейская сырокопченая в/с	https://foodlogistic.com.ua/ru/kovbasa-alan-braunshveyskaya-sirokopchena-v-s-375g/	https://foodlogistic.com.ua/content/images/8/390x390l80tl0/48415901414962.jpeg	1234869	in stock	Каталог
167.40 UAH	Колбаса Алан Дрогобыцкая Полукопченая в/с	Колбаса алан дрогобыцкая полукопченая в/с	https://foodlogistic.com.ua/ru/kovbasa-alan-drogobitska-napivkopchena-v-s-370g/	https://foodlogistic.com.ua/content/images/9/600x351l80tl0/91569518322780.jpeg	1234870	in stock	Каталог
202.50 UAH	Колбаса Алан Еврейская Сыровяленая в/с	Колбаса алан еврейская сыровяленая в/с	https://foodlogistic.com.ua/ru/kovbasa-alan-ievreyska-sirovyalena-v-s-360g/	https://foodlogistic.com.ua/content/images/10/390x390l80tl0/83437274452770.jpeg	1234871	in stock	Каталог
187.20 UAH	Колбаса Алан Миланская Салями Сырокопченая	Колбаса алан миланская салями сырокопченая	https://foodlogistic.com.ua/ru/kovbasa-alan-milanska-salyami-sirokopchena-320g/4010/	https://foodlogistic.com.ua/content/images/11/390x390l80tl0/81367558481302.jpeg	1234872	in stock	Каталог
169.20 UAH	Колбаса Алан Московская Сырокопченая в/с	Колбаса алан московская сырокопченая в/с	https://foodlogistic.com.ua/ru/kovbasa-alan-moskovska-sirokopchena-v-s-360g/	https://foodlogistic.com.ua/content/images/12/584x390l80tl0/95538369794366.jpeg	1234873	in stock	Каталог
177.30 UAH	Колбаса Алан Ностальгия Сыровяленая в/с	Колбаса алан ностальгия сыровяленая в/с	https://foodlogistic.com.ua/ru/kovbasa-alan-nostalgiya-sirovyalena-v-s-360g/	https://foodlogistic.com.ua/content/images/13/390x390l80tl0/82816294749638.png	1234874	in stock	Каталог
189.75 UAH	Ветчина Баонська 10 Мес	Ветчина баонська 10 мес	https://foodlogistic.com.ua/ru/shinka-baonska-10-mis-bastides/	https://foodlogistic.com.ua/content/images/34/365x390l80tl0/52132340955479.jpeg	97428	in stock	Каталог
50.60 UAH	Бекон Tello	Бекон tello	https://foodlogistic.com.ua/ru/bekon-tello-100g/	https://foodlogistic.com.ua/content/images/35/353x390l80tl0/69546866499361.jpeg	97743	in stock	Каталог
44.85 UAH	Ветчина Куриная с Мясом Индейки	Ветчина куриная с мясом индейки	https://foodlogistic.com.ua/ru/shinka-kuryacha-z-m%60yasom-indika-100g/	https://foodlogistic.com.ua/content/images/37/406x390l80tl0/22803878575129.jpeg	66766656	in stock	Каталог
44.85 UAH	Ветчина Куриная Особая Алан	Ветчина куриная особая алан	https://foodlogistic.com.ua/ru/shinka-kuryacha-osobliva-alan-100g/	https://foodlogistic.com.ua/content/images/38/390x390l80tl0/39328739400190.jpeg	55566665	in stock	Каталог
44.85 UAH	Ветчина Королевская в / Алан	Ветчина королевская в / алан	https://foodlogistic.com.ua/ru/shinka-korolivska-v-g-alan-100g/	https://foodlogistic.com.ua/content/images/39/666x390l80tl0/shinka-korolivska-v-g-alan-100g-62755334621521.png	79888777	in stock	Каталог
113.85 UAH	Мартаделла Болонья Органическая Golfera	Мартаделла болонья органическая golfera	https://foodlogistic.com.ua/ru/martadella-bolonya-organichna-golfera-100g/	https://foodlogistic.com.ua/content/images/40/344x390l80tl0/85962102981257.jpeg	97317	in stock	Каталог
33.35 UAH	Колбаса Любительская н \ о в \ с	Колбаса любительская н \ о в \ с	https://foodlogistic.com.ua/ru/kovbasa-lubitelska-no-vs-100g/	https://foodlogistic.com.ua/content/images/41/391x390l80tl0/35229317465187.jpeg	56740	in stock	Каталог
48.30 UAH	Колбаса Вареная Индюшиная 1с	Колбаса вареная индюшиная 1с	https://foodlogistic.com.ua/ru/kovbasa-varena-indicha-1s-100g/	https://foodlogistic.com.ua/content/images/42/415x390l80tl0/85240612644518.jpeg	59524	in stock	Каталог
37.95 UAH	Колбаса Любительская Свиная н / о в / Алан	Колбаса любительская свиная н / о в / алан	https://foodlogistic.com.ua/ru/kovbasa-lubitelska-svinyacha-n-o-v-g-alan-100g/	https://foodlogistic.com.ua/content/images/43/512x300l80tl0/82310399009564.png	79889077	in stock	Каталог
113.85 UAH	Колбаса Из Дичи Классическая с \ к	Колбаса из дичи классическая с \ к	https://foodlogistic.com.ua/ru/kovbasa-z-dichini-klasichna-sk-100g/	https://foodlogistic.com.ua/content/images/44/328x390l80tl0/61256509120792.jpeg	56909	in stock	Каталог
100.05 UAH	Салями Вентричина Острая Golfera	Салями вентричина острая golfera	https://foodlogistic.com.ua/ru/salyami-ventrichina-gostra-golfera-100g/	https://foodlogistic.com.ua/content/images/45/376x390l80tl0/86468242892060.jpeg	97155	in stock	Каталог
159.85 UAH	Салями Милано Органическая Golfera	Салями милано органическая golfera	https://foodlogistic.com.ua/ru/salyami-milano-organichna-golfera-100g/	https://foodlogistic.com.ua/content/images/46/355x390l80tl0/76658939952342.jpeg	97741	in stock	Каталог
100.05 UAH	Салями Унгерезе Golfera	Салями унгерезе golfera	https://foodlogistic.com.ua/ru/salyami-ungereze-golfera-100g/	https://foodlogistic.com.ua/content/images/47/349x390l80tl0/70610440621946.jpeg	50015	in stock	Каталог
100.05 UAH	Салями Финокиона Golfera	Салями финокиона golfera	https://foodlogistic.com.ua/ru/salyami-finokiona-golfera-100g/	https://foodlogistic.com.ua/content/images/48/353x390l80tl0/63002888069653.jpeg	97634	in stock	Каталог
178.25 UAH	Бастурма Страусиная	Бастурма страусиная	https://foodlogistic.com.ua/ru/basturma-strausina-100g/	https://foodlogistic.com.ua/content/images/49/343x390l80tl0/54578874043602.jpeg	55720	in stock	Каталог
47.15 UAH	Филе Индюшиное к / у	Филе индюшиное к / у	https://foodlogistic.com.ua/ru/file-indiche-k-v-100g/	https://foodlogistic.com.ua/content/images/50/392x390l80tl0/61151983811952.jpeg	56876	in stock	Каталог
100.05 UAH	Прошутто Котто с Трюфелем Golfera	Прошутто котто с трюфелем golfera	https://foodlogistic.com.ua/ru/proshutto-kotto-z-trufelem-golfera-100g/	https://foodlogistic.com.ua/content/images/1/402x390l80tl0/40592471639294.jpeg	97640	in stock	Каталог
316.25 UAH	Прошутто Ди Парма Органическое Golfera	Прошутто ди парма органическое golfera	https://foodlogistic.com.ua/ru/proshutto-di-parma-organichne-golfera-100g/	https://foodlogistic.com.ua/content/images/2/347x390l80tl0/41987076843151.jpeg	97740	in stock	Каталог
